_id,text,created_at,author_name,author_username,lang,event_type,sentiment,is_english,cleaned_text,processed_date,text_neg,text_neu,text_pos,text_compound
682277ace31baf97cc509b0f,"⏰💣The political situation for Algeria, Libya and Egypt looks tense in the short and medium term, taking into account the low energy prices, the social unrest due to the less income, Europe's myopia and Russia's geopolitical appetite.\n\nhttps://t.co/Qi2SiPmGTc",2025-05-12T23:28:25,4n4lisis 🌐,4n4lisis,en,political unrest,negative,true,"⏰💣The political situation for Algeria, Libya and Egypt looks tense in the short and medium term, taking into account the low energy prices, the social unrest due to the less income, Europe's myopia and Russia's geopolitical appetite.",2025-05-12,0.153,0.8,0.047,-0.5859
682277ace31baf97cc509b10,@jesseRoss597206 @PeteHegseth @DeptofDefense @POTUS @PamBondi @usairforce @HAARP @DARPA It was particularly bad Sunday night\n\nYou will find people are more irritated and anxious this week\n\nIt usually happens when big political things are about to go on\n\nIt's almost like they want to increase civil unrest\n\nJust so y'all know...Some of us can detect this sht,2025-05-12T23:28:25,WhiteFriar,realUglyLies,en,political unrest,negative,true,It was particularly bad Sunday night You will find people are more irritated and anxious this week It usually happens when big political things are about to go on It's almost like they want to increase civil unrest Just so y'all know...Some of us can detect this sht,2025-05-12,0.144,0.77,0.085,-0.7009
682277ace31baf97cc509b11,I re-up my view that perhaps the most destructive political demographic in the country is people who want open borders in combination with the countryside and existing built environment preserved in aspic. It's a recipe for generational immiseration and political unrest.,2025-05-12T23:28:25,Lord WarGit of Superlative Value,WarGit,en,political unrest,negative,true,I re-up my view that perhaps the most destructive political demographic in the country is people who want open borders in combination with the countryside and existing built environment preserved in aspic. It's a recipe for generational immiseration and political unrest.,2025-05-12,0.096,0.875,0.029,-0.6115
682277ace31baf97cc509b12,"@GivingOgv @Frankzm @Frankzm @GivingOgv The post likely highlights Venezuela's ongoing issues, such as political unrest, economic struggles, or recent events like the May 9, 2025, energy deal with Russia. Maduro's controversial third term, hyperinflation, and US deportations to El Salvador may also",2025-05-12T23:28:25,Grok,grok,en,political unrest,slightly negative,true,"The post likely highlights Venezuela's ongoing issues, such as political unrest, economic struggles, or recent events like the May 9, 2025, energy deal with Russia. Maduro's controversial third term, hyperinflation, and US deportations to El Salvador may also",2025-05-12,0.092,0.81,0.098,0.0772
682277ace31baf97cc509b13,"@vacelere With the regimes surrounding the Zionist state, a pro normalization regime could be replaced by a rapidly anti-zionist regime in a month if political or economic unrest occurs. The ""peace corridor"" is a populist white elephant.",2025-05-12T23:28:25,Anjem Shaykh Zubayr (Jewish History Expert),TheSavedSect1,en,political unrest,positive,true,"With the regimes surrounding the Zionist state, a pro normalization regime could be replaced by a rapidly anti-zionist regime in a month if political or economic unrest occurs. The ""peace corridor"" is a populist white elephant.",2025-05-12,0,0.911,0.089,0.5423
682277ace31baf97cc509b14,"Of course, such a massive transformation won’t be smooth or easy. When old ways give way to new ones, there is often confusion and unrest. I want to acknowledge that there may be political and social turbulence in the years ahead as we transition to this new era. People who built",2025-05-12T23:28:25,Lars Mapstead,LibertarianLars,en,political unrest,neutral,true,"Of course, such a massive transformation won’t be smooth or easy. When old ways give way to new ones, there is often confusion and unrest. I want to acknowledge that there may be political and social turbulence in the years ahead as we transition to this new era. People who built",2025-05-12,0.04,0.882,0.077,0.25
682277ace31baf97cc509b15,@HermanMashaba You laugh now herman but skilled individuals are leaving irrespective of race. SA will lose its skilled and be another failed african country with civil unrest &amp; failed state entities. Look at 30+ yrs already. Political parties enjoy cadre deployment not skill. Incl ASA.,2025-05-12T23:28:25,SARealist,AnSARealist,en,political unrest,negative,true,You laugh now herman but skilled individuals are leaving irrespective of race. SA will lose its skilled and be another failed african country with civil unrest &amp; failed state entities. Look at 30+ yrs already. Political parties enjoy cadre deployment not skill. Incl ASA.,2025-05-12,0.202,0.633,0.165,-0.5106
682277ace31baf97cc509b16,@Maureshia2025 @amerikaners2025 Use the July unrest 2021 linked it to the 1949 Durban massacre. Use the current latest pvt gun and ammunition amendments bills. Ewc aswell. Also any other evidence and stats. Even work  related fraud. Also political hits on tenderprener informants. Be sharp. Use Grok to. They,2025-05-12T23:28:25,VishR3,VishayR77602,en,political unrest,negative,true,Use the July unrest 2021 linked it to the 1949 Durban massacre. Use the current latest pvt gun and ammunition amendments bills. Ewc aswell. Also any other evidence and stats. Even work related fraud. Also political hits on tenderprener informants. Be sharp. Use Grok to. They,2025-05-12,0.119,0.881,0,-0.7351
682277ace31baf97cc509b17,"@Warlock_Shubh discussing Pakistan's political unrest following the ouster of former Prime Minister Imran Khan in April 2022, which led to significant protests and violence, including attacks on military installations.\n\nKhan Sir's video, which went viral and was criticized by some X users as",2025-05-12T23:28:25,AMY,AMYSAntique,en,political unrest,negative,true,"discussing Pakistan's political unrest following the ouster of former Prime Minister Imran Khan in April 2022, which led to significant protests and violence, including attacks on military installations. Khan Sir's video, which went viral and was criticized by some X users as",2025-05-12,0.223,0.742,0.035,-0.8625
682277ace31baf97cc509b18,"@Annalis02642514 @jonnybraham @MichaelRosenYes Egypt, Qatar, and Jordan refuse Palestinian refugees due to security, economic, and political concerns. Egypt fears Hamas infiltration and economic strain, with President el-Sissi saying it could ""wreck peace."" Jordan, hosting many Palestinians, worries about unrest, with King",2025-05-12T23:28:25,Grok,grok,en,political unrest,negative,true,"Egypt, Qatar, and Jordan refuse Palestinian refugees due to security, economic, and political concerns. Egypt fears Hamas infiltration and economic strain, with President el-Sissi saying it could ""wreck peace."" Jordan, hosting many Palestinians, worries about unrest, with King",2025-05-12,0.23,0.656,0.114,-0.6124
682277ace31baf97cc509b19,@AaronBastani He's starting to get to everyone - my son (33 and not usually political) has been suggesting civil unrest!,2025-05-12T23:28:25,Wilf,Wilf559929,en,political unrest,slightly negative,true,He's starting to get to everyone - my son (33 and not usually political) has been suggesting civil unrest!,2025-05-12,0,1,0,0
682277ace31baf97cc509b1a,"@sherazitweets @nausheenyusuf @nausheenyusuf @sherazitweets Some criticize Imran Khan's supporters for spreading misinformation and causing unrest through protests, believing they ignore legal issues like Khan's convictions. Others see them as victims of political persecution, defending their democratic right",2025-05-12T23:28:25,Grok,grok,en,political unrest,negative,true,"Some criticize Imran Khan's supporters for spreading misinformation and causing unrest through protests, believing they ignore legal issues like Khan's convictions. Others see them as victims of political persecution, defending their democratic right",2025-05-12,0.244,0.611,0.145,-0.5719
682277ace31baf97cc509b1b,"@timamor @RoySinclair1957 @darrengrimes_ You really don't understand do you?\n\nThe political right could also print an equally offensive poster.\n\nWould you support that?\n\nI would not, since inflammatory 'media' can lead to civil unrest, hence why we have laws and standards.",2025-05-12T23:28:25,Boycie,TriggeredRodney,en,political unrest,slightly negative,true,"You really don't understand do you? The political right could also print an equally offensive poster. Would you support that? I would not, since inflammatory 'media' can lead to civil unrest, hence why we have laws and standards.",2025-05-12,0.075,0.866,0.06,-0.168
682277ace31baf97cc509b1c,"@narendramodi You trapped in your own net, is that your primary business to create unrest among people for political will?",2025-05-12T23:28:25,Shafique Ahmed,Shafique10000,en,political unrest,slightly negative,true,"You trapped in your own net, is that your primary business to create unrest among people for political will?",2025-05-12,0.145,0.766,0.089,-0.3182
682277ace31baf97cc509b1d,"If the U.S. political system was that corrupt I can only imagine how much worst Canada's political system is after all Canadians have been very passive and now we are paying for it. Sometime I feel like running away from Canada, and now we have much unrest and separation this is",2025-05-12T23:28:25,Clearly Unobtainium,clearlymineral,en,political unrest,slightly negative,true,"If the U.S. political system was that corrupt I can only imagine how much worst Canada's political system is after all Canadians have been very passive and now we are paying for it. Sometime I feel like running away from Canada, and now we have much unrest and separation this is",2025-05-12,0.072,0.847,0.081,-0.1298
682277ace31baf97cc509b1e,"🔔 Upcoming Market-Impacting Events\n🔹 April CPI Report (May 13, 2025): Inflation data release crucial for rate expectations.\n🔹 April PPI Report (May 15, 2025): Producer price changes may signal inflation trends.\n🔹 Ongoing Geopolitical Tensions: Monitor for market volatility",2025-05-12T23:28:25,Purple Bird Jr. | Right Now Finance,rightnowfinance,en,inflation trends,positive,true,"🔔 Upcoming Market-Impacting Events 🔹 April CPI Report (May 13, 2025): Inflation data release crucial for rate expectations. 🔹 April PPI Report (May 15, 2025): Producer price changes may signal inflation trends. 🔹 Ongoing Geopolitical Tensions: Monitor for market volatility",2025-05-12,0.052,0.809,0.139,0.5423
682277ace31baf97cc509b1f,1/2: The Fed keeps interest rates steady but hints at cuts as inflation worries loom. iRobot warns of viability. Tesla's new FSD ride-hailing in Austin and SF. Uber faces backlash over office return. #FedUpdate #TeslaFSD https://t.co/si95RiUMIN,2025-05-12T23:28:25,Global Economic Update from Ava,AvaEconTrends,en,inflation trends,negative,true,1/2: The Fed keeps interest rates steady but hints at cuts as inflation worries loom. iRobot warns of viability. Tesla's new FSD ride-hailing in Austin and SF. Uber faces backlash over office return.,2025-05-12,0.241,0.713,0.046,-0.8151
682277ace31baf97cc509b20,"Where’s the outrage???? Grocery price tracker: Inflation trends for eggs, bread and more during the Trump administration https://t.co/SlDtSlly3T",2025-05-12T23:28:25,SandyB,SandyBro20th,en,inflation trends,negative,true,"Where’s the outrage???? Grocery price tracker: Inflation trends for eggs, bread and more during the Trump administration",2025-05-12,0.2,0.8,0,-0.644
682277ace31baf97cc509b21,"@nyc_stabilized @ZohranKMamdani HUD's Area Median Income for a NYC family of 3 likely rose from around $22,030 in 1984 to $145,800 in 2025, a 562%-662% increase. This growth aligns with economic trends like inflation, which was about 150%-200% over the same period. \n\nWage increases, reflected in AMI, aren't",2025-05-12T23:28:25,Grok,grok,en,inflation trends,positive,true,"HUD's Area Median Income for a NYC family of 3 likely rose from around $22,030 in 1984 to $145,800 in 2025, a 562%-662% increase. This growth aligns with economic trends like inflation, which was about 150%-200% over the same period. Wage increases, reflected in AMI, aren't",2025-05-12,0,0.852,0.148,0.7783
682277ace31baf97cc509b22,"@nyc_stabilized @ZohranKMamdani @McDonalds The price of a Big Mac rose from $1.60 in 1984 to $5.69 in 2024, a 255.63% increase, driven by inflation, labor, and supply chain costs. This mirrors economic trends, not theft by McDonald's. Rent increases, like the 588% rise cited, face similar pressures—rising maintenance and",2025-05-12T23:28:25,Grok,grok,en,inflation trends,positive,true,"The price of a Big Mac rose from $1.60 in 1984 to $5.69 in 2024, a 255.63% increase, driven by inflation, labor, and supply chain costs. This mirrors economic trends, not theft by McDonald's. Rent increases, like the 588% rise cited, face similar pressures—rising maintenance and",2025-05-12,0,0.907,0.093,0.5859
682277ace31baf97cc509b23,@GlamGrafter @cb_doge The argument is Biden spent too much. I never said mass inflation is good. Inflation increases the amount you spend on things therefore the debt should rise much quicker. It didn’t by all trends. \n\nIt sounds like you’re blaming\nBiden for the past 20 years of debt.,2025-05-12T23:28:25,Groker,TRI791865,en,inflation trends,negative,true,The argument is Biden spent too much. I never said mass inflation is good. Inflation increases the amount you spend on things therefore the debt should rise much quicker. It didn’t by all trends. It sounds like you’re blaming Biden for the past 20 years of debt.,2025-05-12,0.181,0.728,0.091,-0.6486
682277ace31baf97cc509b24,@DFC1074 @CurryHicksSage @marindatanow @jaycaspiankang That's all well and good except he didn't lose the election due to less votes from white men. And he damn sure didn't lose the election due to college aged voters.\n\nThose are trends. \n\nHe won across all swing states. This suggests way bigger topic at play like inflation.,2025-05-12T23:28:25,CBB HOTSEAT,HotseatHour,en,inflation trends,positive,true,That's all well and good except he didn't lose the election due to less votes from white men. And he damn sure didn't lose the election due to college aged voters. Those are trends. He won across all swing states. This suggests way bigger topic at play like inflation.,2025-05-12,0.04,0.656,0.304,0.9405
682277ace31baf97cc509b25,"🎥🔥 In this exclusive interview, Trump addresses inflation woes and energy costs, revealing surprising trends on gas &amp; egg prices! Dive into the discussion! #Trump #Inflation #Economy #ABCNews https://t.co/8CXsxB3jeL",2025-05-12T23:28:25,M&M Devs,mmdevsHQ,en,inflation trends,slightly negative,true,"🎥🔥 In this exclusive interview, Trump addresses inflation woes and energy costs, revealing surprising trends on gas &amp; egg prices! Dive into the discussion!",2025-05-12,0.141,0.692,0.167,-0.2924
682277ace31baf97cc509b26,"Looking at inflation trends head of tomorrow's CPI release. Core at 2.8%, down significantly from 2022 peak, with rent inflation still elevated at 4%. All measures converging but at different paces. Tomorrow's print feels especially big given all the other policy drama lately. https://t.co/SgjXfuVuVA",2025-05-12T23:28:25,bob,TheBestPoaster,en,inflation trends,slightly negative,true,"Looking at inflation trends head of tomorrow's CPI release. Core at 2.8%, down significantly from 2022 peak, with rent inflation still elevated at 4%. All measures converging but at different paces. Tomorrow's print feels especially big given all the other policy drama lately.",2025-05-12,0,1,0,0
682277ace31baf97cc509b27,"@rashlawrashlaw @redshirtpundit @patriottakes Prices in the Carolinas aren't dropping across the board. Inflation in the South region, including NC and SC, is at 1.9% as of March 2025, below the national 2.4%. However, trends vary by sector.\n\n- Gasoline prices have decreased, with NC at $2.838/gallon and SC at $2.729/gallon,",2025-05-12T23:28:25,Grok,grok,en,inflation trends,slightly negative,true,"Prices in the Carolinas aren't dropping across the board. Inflation in the South region, including NC and SC, is at 1.9% as of March 2025, below the national 2.4%. However, trends vary by sector. - Gasoline prices have decreased, with NC at $2.838/gallon and SC at $2.729/gallon,",2025-05-12,0,1,0,0
682277ace31baf97cc509b28,"@SolomonMensa6 @prince_mir20857 @kwadwosheldon @ksheldonstudios The current exchange rate is about 1 USD = 13 GHS, based on rates from major Ghanaian banks. The claim that it could reach 20 GHS is speculative and not supported by clear evidence. Economic factors like government projects, inflation, and global trends influence the rate, but no",2025-05-12T23:28:25,Grok,grok,en,inflation trends,slightly negative,true,"The current exchange rate is about 1 USD = 13 GHS, based on rates from major Ghanaian banks. The claim that it could reach 20 GHS is speculative and not supported by clear evidence. Economic factors like government projects, inflation, and global trends influence the rate, but no",2025-05-12,0.105,0.823,0.072,-0.4354
682277ace31baf97cc509b29,"@4zmskbhhcb @realDonaldTrump As of May 12, 2025, inflation is at 2.4%, not zero, based on the Consumer Price Index. Gas prices are slightly up since January 2025, at $3.136 per gallon. Food prices have risen 3% year-over-year, with groceries up 2.4%. Energy prices show mixed trends: natural gas is down",2025-05-12T23:28:25,Grok,grok,en,inflation trends,positive,true,"As of May 12, 2025, inflation is at 2.4%, not zero, based on the Consumer Price Index. Gas prices are slightly up since January 2025, at $3.136 per gallon. Food prices have risen 3% year-over-year, with groceries up 2.4%. Energy prices show mixed trends: natural gas is down",2025-05-12,0,0.913,0.087,0.5574
682277ace31baf97cc509b2a,"@putitang69 @JamesTate121 @JamesTate121 Data from May 2024 to May 2025 doesn't support a 59% drug price cut. Reports show a 4.5% median increase for brand drugs in January 2025. Gasoline, energy, and grocery costs haven't significantly decreased, with mixed trends reported. Inflation persisted, around",2025-05-12T23:28:25,Grok,grok,en,inflation trends,slightly negative,true,"Data from May 2024 to May 2025 doesn't support a 59% drug price cut. Reports show a 4.5% median increase for brand drugs in January 2025. Gasoline, energy, and grocery costs haven't significantly decreased, with mixed trends reported. Inflation persisted, around",2025-05-12,0.089,0.82,0.09,0.0108
682277ace31baf97cc509b2b,"@poopstyx @Edmund89693117 @MeidasTouch You keep insisting Fed and Yale data are just “estimates” or “projections”, but that’s how economics works: inflation is measured by changes in indexes like core CPI and PCE, which exclude food and energy precisely to reveal underlying trends. The Fed’s 0.33pt spike is an",2025-05-12T23:28:25,cosmo,not_disgruntled,en,inflation trends,positive,true,"You keep insisting Fed and Yale data are just “estimates” or “projections”, but that’s how economics works: inflation is measured by changes in indexes like core CPI and PCE, which exclude food and energy precisely to reveal underlying trends. The Fed’s 0.33pt spike is an",2025-05-12,0.044,0.845,0.111,0.5499
682277ace31baf97cc509b2c,"Understand this!\nThe stock market trends upward long-term due to economic growth, inflation, innovation, and investor optimism. Strong companies thrive, weak ones drop out, and buybacks/dividends boost returns—making the market biased to the upside over time.",2025-05-12T23:28:25,TOMMY XEQT,XEQT100K,en,inflation trends,positive,true,"Understand this! The stock market trends upward long-term due to economic growth, inflation, innovation, and investor optimism. Strong companies thrive, weak ones drop out, and buybacks/dividends boost returns—making the market biased to the upside over time.",2025-05-12,0.142,0.559,0.299,0.8356
682277ace31baf97cc509b2d,"Grok:\nStudies on the IRA's economic impact, like those from the CBO, estimate it reduces deficits by $238 billion over a decade but doesn't directly address inflation; the post's claim of ""exponential"" inflation lacks evidence, as inflation trends depend on broader factors.",2025-05-12T23:28:25,RJBIII🇺🇦,RolandB3,en,inflation trends,neutral,true,"Grok: Studies on the IRA's economic impact, like those from the CBO, estimate it reduces deficits by $238 billion over a decade but doesn't directly address inflation; the post's claim of ""exponential"" inflation lacks evidence, as inflation trends depend on broader factors.",2025-05-12,0,0.959,0.041,0.1901
682277ace31baf97cc509b2e,"@nah_nahsel @WhiteHouse The US inflation rate for March 2025 is 2.4%, down from 2.8% in February, per the Bureau of Labor Statistics. The April rate will be released tomorrow, May 13, 2025. Recent trends show a decline, driven by lower energy prices. However, new policies, like drug price cuts, may",2025-05-12T23:28:25,Grok,grok,en,inflation trends,slightly negative,true,"The US inflation rate for March 2025 is 2.4%, down from 2.8% in February, per the Bureau of Labor Statistics. The April rate will be released tomorrow, May 13, 2025. Recent trends show a decline, driven by lower energy prices. However, new policies, like drug price cuts, may",2025-05-12,0.08,0.836,0.084,0.0516
68227ae5a7de3a488c61be6f,@stairwayto3dom Civil unrest in all Muslim countries,2025-05-12T23:42:03,Political View,politicalview31,en,political unrest,slightly negative,true,Civil unrest in all Muslim countries,2025-05-12,0,1,0,0
68227ae5a7de3a488c61be70,@TonyLaneNV Everybody knows how we got here\nThey also know it’s predominantly 1 group of youths that cause the vast majority of crime &amp; violence while being goaded on by a political party with an intrest in unrest\nBut we’re not allowed to talk about it cuz it rayyycist or something….🤷‍♂️,2025-05-12T23:42:03,Elons Muskrat,OfMarq,en,political unrest,slightly negative,true,Everybody knows how we got here They also know it’s predominantly 1 group of youths that cause the vast majority of crime &amp; violence while being goaded on by a political party with an intrest in unrest But we’re not allowed to talk about it cuz it rayyycist or something….🤷‍♂️,2025-05-12,0.082,0.887,0.032,-0.4497
68227ae5a7de3a488c61be71,"A palace coup is a sudden, nonviolent overthrow of a leader by insiders—usually top aides, military officers, or political elites—within the ruling circle. It often happens quietly, without public unrest, replacing one leader with another while maintaining the existing regime.",2025-05-12T23:42:03,🇺🇸Lionel🇺🇸,LionelMedia,en,political unrest,neutral,true,"A palace coup is a sudden, nonviolent overthrow of a leader by insiders—usually top aides, military officers, or political elites—within the ruling circle. It often happens quietly, without public unrest, replacing one leader with another while maintaining the existing regime.",2025-05-12,0,0.956,0.044,0.2023
68227ae5a7de3a488c61be72,"⏰💣The political situation for Algeria, Libya and Egypt looks tense in the short and medium term, taking into account the low energy prices, the social unrest due to the less income, Europe's myopia and Russia's geopolitical appetite.\n\nhttps://t.co/Qi2SiPmGTc",2025-05-12T23:42:03,4n4lisis 🌐,4n4lisis,en,political unrest,negative,true,"⏰💣The political situation for Algeria, Libya and Egypt looks tense in the short and medium term, taking into account the low energy prices, the social unrest due to the less income, Europe's myopia and Russia's geopolitical appetite.",2025-05-12,0.153,0.8,0.047,-0.5859
68227ae5a7de3a488c61be73,@jesseRoss597206 @PeteHegseth @DeptofDefense @POTUS @PamBondi @usairforce @HAARP @DARPA It was particularly bad Sunday night\n\nYou will find people are more irritated and anxious this week\n\nIt usually happens when big political things are about to go on\n\nIt's almost like they want to increase civil unrest\n\nJust so y'all know...Some of us can detect this sht,2025-05-12T23:42:03,WhiteFriar,realUglyLies,en,political unrest,negative,true,It was particularly bad Sunday night You will find people are more irritated and anxious this week It usually happens when big political things are about to go on It's almost like they want to increase civil unrest Just so y'all know...Some of us can detect this sht,2025-05-12,0.144,0.77,0.085,-0.7009
68227ae5a7de3a488c61be74,I re-up my view that perhaps the most destructive political demographic in the country is people who want open borders in combination with the countryside and existing built environment preserved in aspic. It's a recipe for generational immiseration and political unrest.,2025-05-12T23:42:03,Lord WarGit of Superlative Value,WarGit,en,political unrest,negative,true,I re-up my view that perhaps the most destructive political demographic in the country is people who want open borders in combination with the countryside and existing built environment preserved in aspic. It's a recipe for generational immiseration and political unrest.,2025-05-12,0.096,0.875,0.029,-0.6115
68227ae5a7de3a488c61be75,"@GivingOgv @Frankzm @Frankzm @GivingOgv The post likely highlights Venezuela's ongoing issues, such as political unrest, economic struggles, or recent events like the May 9, 2025, energy deal with Russia. Maduro's controversial third term, hyperinflation, and US deportations to El Salvador may also",2025-05-12T23:42:03,Grok,grok,en,political unrest,slightly negative,true,"The post likely highlights Venezuela's ongoing issues, such as political unrest, economic struggles, or recent events like the May 9, 2025, energy deal with Russia. Maduro's controversial third term, hyperinflation, and US deportations to El Salvador may also",2025-05-12,0.092,0.81,0.098,0.0772
68227ae5a7de3a488c61be76,"@vacelere With the regimes surrounding the Zionist state, a pro normalization regime could be replaced by a rapidly anti-zionist regime in a month if political or economic unrest occurs. The ""peace corridor"" is a populist white elephant.",2025-05-12T23:42:03,Anjem Shaykh Zubayr (Jewish History Expert),TheSavedSect1,en,political unrest,positive,true,"With the regimes surrounding the Zionist state, a pro normalization regime could be replaced by a rapidly anti-zionist regime in a month if political or economic unrest occurs. The ""peace corridor"" is a populist white elephant.",2025-05-12,0,0.911,0.089,0.5423
68227ae5a7de3a488c61be77,"Of course, such a massive transformation won’t be smooth or easy. When old ways give way to new ones, there is often confusion and unrest. I want to acknowledge that there may be political and social turbulence in the years ahead as we transition to this new era. People who built",2025-05-12T23:42:03,Lars Mapstead,LibertarianLars,en,political unrest,neutral,true,"Of course, such a massive transformation won’t be smooth or easy. When old ways give way to new ones, there is often confusion and unrest. I want to acknowledge that there may be political and social turbulence in the years ahead as we transition to this new era. People who built",2025-05-12,0.04,0.882,0.077,0.25
68227ae5a7de3a488c61be78,@HermanMashaba You laugh now herman but skilled individuals are leaving irrespective of race. SA will lose its skilled and be another failed african country with civil unrest &amp; failed state entities. Look at 30+ yrs already. Political parties enjoy cadre deployment not skill. Incl ASA.,2025-05-12T23:42:03,SARealist,AnSARealist,en,political unrest,negative,true,You laugh now herman but skilled individuals are leaving irrespective of race. SA will lose its skilled and be another failed african country with civil unrest &amp; failed state entities. Look at 30+ yrs already. Political parties enjoy cadre deployment not skill. Incl ASA.,2025-05-12,0.202,0.633,0.165,-0.5106
68227ae5a7de3a488c61be79,@Maureshia2025 @amerikaners2025 Use the July unrest 2021 linked it to the 1949 Durban massacre. Use the current latest pvt gun and ammunition amendments bills. Ewc aswell. Also any other evidence and stats. Even work  related fraud. Also political hits on tenderprener informants. Be sharp. Use Grok to. They,2025-05-12T23:42:03,VishR3,VishayR77602,en,political unrest,negative,true,Use the July unrest 2021 linked it to the 1949 Durban massacre. Use the current latest pvt gun and ammunition amendments bills. Ewc aswell. Also any other evidence and stats. Even work related fraud. Also political hits on tenderprener informants. Be sharp. Use Grok to. They,2025-05-12,0.119,0.881,0,-0.7351
68227ae5a7de3a488c61be7a,"@Warlock_Shubh discussing Pakistan's political unrest following the ouster of former Prime Minister Imran Khan in April 2022, which led to significant protests and violence, including attacks on military installations.\n\nKhan Sir's video, which went viral and was criticized by some X users as",2025-05-12T23:42:03,AMY,AMYSAntique,en,political unrest,negative,true,"discussing Pakistan's political unrest following the ouster of former Prime Minister Imran Khan in April 2022, which led to significant protests and violence, including attacks on military installations. Khan Sir's video, which went viral and was criticized by some X users as",2025-05-12,0.223,0.742,0.035,-0.8625
68227ae5a7de3a488c61be7b,"@Annalis02642514 @jonnybraham @MichaelRosenYes Egypt, Qatar, and Jordan refuse Palestinian refugees due to security, economic, and political concerns. Egypt fears Hamas infiltration and economic strain, with President el-Sissi saying it could ""wreck peace."" Jordan, hosting many Palestinians, worries about unrest, with King",2025-05-12T23:42:03,Grok,grok,en,political unrest,negative,true,"Egypt, Qatar, and Jordan refuse Palestinian refugees due to security, economic, and political concerns. Egypt fears Hamas infiltration and economic strain, with President el-Sissi saying it could ""wreck peace."" Jordan, hosting many Palestinians, worries about unrest, with King",2025-05-12,0.23,0.656,0.114,-0.6124
68227ae5a7de3a488c61be7c,@AaronBastani He's starting to get to everyone - my son (33 and not usually political) has been suggesting civil unrest!,2025-05-12T23:42:03,Wilf,Wilf559929,en,political unrest,slightly negative,true,He's starting to get to everyone - my son (33 and not usually political) has been suggesting civil unrest!,2025-05-12,0,1,0,0
68227ae5a7de3a488c61be7d,"@sherazitweets @nausheenyusuf @nausheenyusuf @sherazitweets Some criticize Imran Khan's supporters for spreading misinformation and causing unrest through protests, believing they ignore legal issues like Khan's convictions. Others see them as victims of political persecution, defending their democratic right",2025-05-12T23:42:03,Grok,grok,en,political unrest,negative,true,"Some criticize Imran Khan's supporters for spreading misinformation and causing unrest through protests, believing they ignore legal issues like Khan's convictions. Others see them as victims of political persecution, defending their democratic right",2025-05-12,0.244,0.611,0.145,-0.5719
68227ae5a7de3a488c61be7e,"@timamor @RoySinclair1957 @darrengrimes_ You really don't understand do you?\n\nThe political right could also print an equally offensive poster.\n\nWould you support that?\n\nI would not, since inflammatory 'media' can lead to civil unrest, hence why we have laws and standards.",2025-05-12T23:42:03,Boycie,TriggeredRodney,en,political unrest,slightly negative,true,"You really don't understand do you? The political right could also print an equally offensive poster. Would you support that? I would not, since inflammatory 'media' can lead to civil unrest, hence why we have laws and standards.",2025-05-12,0.075,0.866,0.06,-0.168
68227ae5a7de3a488c61be7f,"@narendramodi You trapped in your own net, is that your primary business to create unrest among people for political will?",2025-05-12T23:42:03,Shafique Ahmed,Shafique10000,en,political unrest,slightly negative,true,"You trapped in your own net, is that your primary business to create unrest among people for political will?",2025-05-12,0.145,0.766,0.089,-0.3182
68227ae5a7de3a488c61be80,"If the U.S. political system was that corrupt I can only imagine how much worst Canada's political system is after all Canadians have been very passive and now we are paying for it. Sometime I feel like running away from Canada, and now we have much unrest and separation this is",2025-05-12T23:42:03,Clearly Unobtainium,clearlymineral,en,political unrest,slightly negative,true,"If the U.S. political system was that corrupt I can only imagine how much worst Canada's political system is after all Canadians have been very passive and now we are paying for it. Sometime I feel like running away from Canada, and now we have much unrest and separation this is",2025-05-12,0.072,0.847,0.081,-0.1298
68227ae5a7de3a488c61be81,"🔔 Upcoming Market-Impacting Events\n🔹 April CPI Report (May 13, 2025): Inflation data release crucial for rate expectations.\n🔹 April PPI Report (May 15, 2025): Producer price changes may signal inflation trends.\n🔹 Ongoing Geopolitical Tensions: Monitor for market volatility",2025-05-12T23:42:03,Purple Bird Jr. | Right Now Finance,rightnowfinance,en,inflation trends,positive,true,"🔔 Upcoming Market-Impacting Events 🔹 April CPI Report (May 13, 2025): Inflation data release crucial for rate expectations. 🔹 April PPI Report (May 15, 2025): Producer price changes may signal inflation trends. 🔹 Ongoing Geopolitical Tensions: Monitor for market volatility",2025-05-12,0.052,0.809,0.139,0.5423
68227ae5a7de3a488c61be82,1/2: The Fed keeps interest rates steady but hints at cuts as inflation worries loom. iRobot warns of viability. Tesla's new FSD ride-hailing in Austin and SF. Uber faces backlash over office return. #FedUpdate #TeslaFSD https://t.co/si95RiUMIN,2025-05-12T23:42:03,Global Economic Update from Ava,AvaEconTrends,en,inflation trends,negative,true,1/2: The Fed keeps interest rates steady but hints at cuts as inflation worries loom. iRobot warns of viability. Tesla's new FSD ride-hailing in Austin and SF. Uber faces backlash over office return.,2025-05-12,0.241,0.713,0.046,-0.8151
68227ae5a7de3a488c61be83,"Where’s the outrage???? Grocery price tracker: Inflation trends for eggs, bread and more during the Trump administration https://t.co/SlDtSlly3T",2025-05-12T23:42:03,SandyB,SandyBro20th,en,inflation trends,negative,true,"Where’s the outrage???? Grocery price tracker: Inflation trends for eggs, bread and more during the Trump administration",2025-05-12,0.2,0.8,0,-0.644
